ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,numerator,denominator,estimate,CA_RR,version
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06001433900,4339,Alameda,06001,Bay Area,01,29,877,3.3,0.1527777778,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06065042619,426.19,Riverside,06065,Southern California,14,187,712,26.3,1.217592593,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06037238310,2383.1,Los Angeles,06037,Southern California,14,73,767,9.5,0.4398148148,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06071002037,20.37,San Bernardino,06071,Southern California,14,207,756,27.4,1.268518519,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06073018700,187,San Diego,06073,San Diego,09,217,1217,17.8,0.8240740741,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06095250701,2507.01,Solano,06095,Bay Area,01,74,452,16.4,0.7592592593,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06037237500,2375,Los Angeles,06037,Southern California,14,24,470,5.1,0.2361111111,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06095250801,2508.01,Solano,06095,Bay Area,01,106,715,14.8,0.6851851852,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06095250601,2506.01,Solano,06095,Bay Area,01,221,891,24.8,1.148148148,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06067002700,27,Sacramento,06067,Sacramento Area,08,13,708,1.8,0.08333333333,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06037402102,4021.02,Los Angeles,06037,Southern California,14,76,502,15.1,0.6990740741,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06037901003,9010.03,Los Angeles,06037,Southern California,14,16,1286,1.2,0.05555555556,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06065040615,406.15,Riverside,06065,Southern California,14,165,574,28.7,1.328703704,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06037910501,9105.01,Los Angeles,06037,Southern California,14,23,685,3.4,0.1574074074,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06077004002,40.02,San Joaquin,06077,San Joaquin Valley,10,121,551,22,1.018518519,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06071012002,120.02,San Bernardino,06071,Southern California,14,138,713,19.4,0.8981481481,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06001409600,4096,Alameda,06001,Bay Area,01,143,1106,12.9,0.5972222222,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06001409800,4098,Alameda,06001,Bay Area,01,326,1567,20.8,0.962962963,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06067009312,93.12,Sacramento,06067,Sacramento Area,08,152,474,32.1,1.486111111,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06071002607,26.07,San Bernardino,06071,Southern California,14,170,840,20.2,0.9351851852,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06037218600,2186,Los Angeles,06037,Southern California,14,213,1018,20.9,0.9675925926,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06029004603,46.03,Kern,06029,San Joaquin Valley,10,8,985,0.8,0.03703703704,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06037237402,2374.02,Los Angeles,06037,Southern California,14,52,893,5.8,0.2685185185,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06037570501,5705.01,Los Angeles,06037,Southern California,14,135,850,15.9,0.7361111111,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06037236202,2362.02,Los Angeles,06037,Southern California,14,172,1906,9,0.4166666667,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06037602103,6021.03,Los Angeles,06037,Southern California,14,132,1116,11.8,0.5462962963,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06037243000,2430,Los Angeles,06037,Southern California,14,71,523,13.6,0.6296296296,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06029006002,60.02,Kern,06029,San Joaquin Valley,10,46,1294,3.6,0.1666666667,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06013369001,3690.01,Contra Costa,06013,Bay Area,01,156,949,16.4,0.7592592593,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06037572500,5725,Los Angeles,06037,Southern California,14,10,415,2.4,0.1111111111,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,CT,06013363000,3630,Contra Costa,06013,Bay Area,01,236,1135,20.8,0.962962963,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,57456,Pittsburg city,Contra Costa,06013,Bay Area,01,1174,6370,18.4,0.8518518519,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,39248,Laguna Niguel city,Orange,06059,Southern California,14,364,794,45.8,2.12037037,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,36770,Irvine city,Orange,06059,Southern California,14,849,2336,36.3,1.680555556,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,57792,Pleasanton city,Alameda,06001,Bay Area,01,576,1026,56.1,2.597222222,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,39496,Lake Forest city,Orange,06059,Southern California,14,365,893,40.9,1.893518519,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,13214,Chino Hills city,San Bernardino,06071,Southern California,14,1038,1985,52.3,2.421296296,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,13210,Chino city,San Bernardino,06071,Southern California,14,444,3521,12.6,0.5833333333,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,39486,Lake Elsinore city,Riverside,06065,Southern California,14,501,1579,31.7,1.467592593,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,60466,Rialto city,San Bernardino,06071,Southern California,14,1345,9096,14.8,0.6851851852,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,58296,Port Hueneme city,Ventura,06111,Southern California,14,145,571,25.4,1.175925926,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,40032,La Mirada city,Los Angeles,06037,Southern California,14,124,529,23.4,1.083333333,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,46842,Menifee city,Riverside,06065,Southern California,14,478,2765,17.3,0.8009259259,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,86832,Yorba Linda city,Orange,06059,Southern California,14,318,834,38.1,1.763888889,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,40256,La Palma city,Orange,06059,Southern California,14,329,547,60.1,2.782407407,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,40326,La Presa CDP,San Diego,06073,San Diego,09,587,2738,21.4,0.9907407407,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,39108,Ladera Heights CDP,Los Angeles,06037,Southern California,14,2118,3871,54.7,2.532407407,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,12524,Ceres city,Stanislaus,06099,San Joaquin Valley,10,54,696,7.8,0.3611111111,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,16350,Corona city,Riverside,06065,Southern California,14,1622,5318,30.5,1.412037037,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,62000,Riverside city,Riverside,06065,Southern California,14,3069,11395,26.9,1.24537037,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,59444,Rancho Cordova city,Sacramento,06067,Sacramento Area,08,668,3582,18.6,0.8611111111,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,85614,Willowbrook CDP,Los Angeles,06037,Southern California,14,1224,9015,13.6,0.6296296296,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,40704,Lathrop city,San Joaquin,06077,San Joaquin Valley,10,177,532,33.3,1.541666667,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,68364,San Rafael city,Marin,06041,Bay Area,01,82,1194,6.9,0.3194444444,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,40830,La Verne city,Los Angeles,06037,Southern California,14,188,736,25.5,1.180555556,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,40886,Lawndale city,Los Angeles,06037,Southern California,14,233,1383,16.8,0.7777777778,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,16742,Covina city,Los Angeles,06037,Southern California,14,282,1337,21.1,0.9768518519,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,11691,Casa de Oro-Mount Helix CDP,San Diego,06073,San Diego,09,281,769,36.5,1.689814815,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,50398,National City city,San Diego,06073,San Diego,09,156,1364,11.4,0.5277777778,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,59451,Rancho Cucamonga city,San Bernardino,06071,Southern California,14,2284,8517,26.8,1.240740741,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,41124,Lemon Grove city,San Diego,06073,San Diego,09,237,1869,12.7,0.587962963,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,41142,Lemon Hill CDP,Sacramento,06067,Sacramento Area,08,58,923,6.3,0.2916666667,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,62910,Rosemont CDP,Sacramento,06067,Sacramento Area,08,251,1686,14.9,0.6898148148,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,41152,Lemoore city,Kings,06031,San Joaquin Valley,10,103,1251,8.2,0.3796296296,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,48788,Montclair city,San Bernardino,06071,Southern California,14,110,984,11.2,0.5185185185,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,41180,Lennox CDP,Los Angeles,06037,Southern California,14,114,622,18.3,0.8472222222,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,48354,Modesto city,Stanislaus,06099,San Joaquin Valley,10,619,4176,14.8,0.6851851852,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,60620,Richmond city,Contra Costa,06013,Bay Area,01,3405,18997,17.9,0.8287037037,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,63260,Rubidoux CDP,Riverside,06065,Southern California,14,220,1142,19.3,0.8935185185,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,24680,Fontana city,San Bernardino,06071,Southern California,14,2574,10740,24,1.111111111,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,60018,Redondo Beach city,Los Angeles,06037,Southern California,14,782,1435,54.5,2.523148148,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,64000,Sacramento city,Sacramento,06067,Sacramento Area,08,6688,37088,18,0.8333333333,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,40130,Lancaster city,Los Angeles,06037,Southern California,14,2218,14365,15.4,0.712962963,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,36448,Indio city,Riverside,06065,Southern California,14,149,1330,11.2,0.5185185185,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,18394,Delano city,Kern,06029,San Joaquin Valley,10,18,2253,0.8,0.03703703704,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,36672,Ione city,Amador,06005,Central/Southeast Sierra,03,17,561,3,0.1388888889,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,42370,Loma Linda city,San Bernardino,06071,Southern California,14,409,751,54.5,2.523148148,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,02980,Ashland CDP,Alameda,06001,Bay Area,01,222,1861,11.9,0.5509259259,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,42524,Lompoc city,Santa Barbara,06083,Santa Barbara,12,225,1787,12.6,0.5833333333,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,18996,Desert Hot Springs city,Riverside,06065,Southern California,14,144,880,16.4,0.7592592593,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,19192,Diamond Bar city,Los Angeles,06037,Southern California,14,631,1191,53,2.453703704,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,28000,Fullerton city,Orange,06059,Southern California,14,768,2183,35.2,1.62962963,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,62938,Roseville city,Placer,06061,Sacramento Area,08,419,1048,40,1.851851852,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,39892,Lakewood city,Los Angeles,06037,Southern California,14,1061,3646,29.1,1.347222222,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,84592,Westmont CDP,Los Angeles,06037,Southern California,14,1035,10090,10.3,0.4768518519,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,44574,Lynwood city,Los Angeles,06037,Southern California,14,461,5664,8.1,0.375,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,59052,Quartz Hill CDP,Los Angeles,06037,Southern California,14,73,347,21,0.9722222222,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,64224,Salinas city,Monterey,06053,Monterey Bay,04,270,1471,18.4,0.8518518519,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,68196,San Marcos city,San Diego,06073,San Diego,09,364,1032,35.3,1.634259259,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,20956,East Palo Alto city,San Mateo,06081,Bay Area,01,420,3242,13,0.6018518519,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,45022,Madera city,Madera,06039,San Joaquin Valley,10,84,1290,6.5,0.3009259259,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,21034,East Rancho Dominguez CDP,Los Angeles,06037,Southern California,14,157,1842,8.5,0.3935185185,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,21230,Eastvale CDP,Riverside,06065,Southern California,14,1107,2895,38.2,1.768518519,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,06000,Berkeley city,Alameda,06001,Bay Area,01,1964,7607,25.8,1.194444444,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,45484,Manteca city,San Joaquin,06077,San Joaquin Valley,10,281,1336,21,0.9722222222,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,13756,Claremont city,Los Angeles,06037,Southern California,14,272,750,36.3,1.680555556,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,69070,Santa Barbara city,Santa Barbara,06083,Santa Barbara,12,231,811,28.5,1.319444444,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,58072,Pomona city,Los Angeles,06037,Southern California,14,1464,7215,20.3,0.9398148148,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,17568,Culver City city,Los Angeles,06037,Southern California,14,1512,2954,51.2,2.37037037,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,67112,San Jacinto city,Riverside,06065,Southern California,14,133,884,15,0.6944444444,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,80000,Torrance city,Los Angeles,06037,Southern California,14,1305,2876,45.4,2.101851852,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,70098,Santa Rosa city,Sonoma,06097,Bay Area,01,434,2044,21.2,0.9814814815,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,77000,Sunnyvale city,Santa Clara,06085,Bay Area,01,469,2037,23,1.064814815,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,46870,Menlo Park city,San Mateo,06081,Bay Area,01,254,1119,22.7,1.050925926,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,80644,Tulare city,Tulare,06107,San Joaquin Valley,10,43,1280,3.4,0.1574074074,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,33000,Hayward city,Alameda,06001,Bay Area,01,2506,10255,24.4,1.12962963,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,00562,Alameda city,Alameda,06001,Bay Area,01,776,2382,32.6,1.509259259,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,54652,Oxnard city,Ventura,06111,Southern California,14,720,3755,19.2,0.8888888889,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,33182,Hemet city,Riverside,06065,Southern California,14,195,1676,11.6,0.537037037,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,40410,La Riviera CDP,Sacramento,06067,Sacramento Area,08,139,700,19.9,0.9212962963,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,00947,Aliso Viejo city,Orange,06059,Southern California,14,386,886,43.6,2.018518519,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,70742,Seaside city,Monterey,06053,Monterey Bay,04,188,2098,9,0.4166666667,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,17022,Crescent City city,Del Norte,06015,North Coast,05,36,654,5.5,0.2546296296,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,75000,Stockton city,San Joaquin,06077,San Joaquin Valley,10,2546,18195,14,0.6481481481,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,72016,Simi Valley city,Ventura,06111,Southern California,14,309,913,33.8,1.564814815,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,24498,Florin CDP,Sacramento,06067,Sacramento Area,08,382,3699,10.3,0.4768518519,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,56700,Perris city,Riverside,06065,Southern California,14,466,3515,13.3,0.6157407407,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,36294,Imperial Beach city,San Diego,06073,San Diego,09,85,468,18.2,0.8425925926,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,24722,Foothill Farms CDP,Sacramento,06067,Sacramento Area,08,291,2189,13.3,0.6157407407,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,16000,Concord city,Contra Costa,06013,Bay Area,01,575,2625,21.9,1.013888889,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,10561,Camp Pendleton South CDP,San Diego,06073,San Diego,09,154,718,21.4,0.9907407407,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,57288,Pinole city,Contra Costa,06013,Bay Area,01,253,906,27.9,1.291666667,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,49670,Mountain View city,Santa Clara,06085,Bay Area,01,383,1183,32.4,1.5,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,83542,Wasco city,Kern,06029,San Joaquin Valley,10,46,1448,3.2,0.1481481481,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,13588,Citrus Heights city,Sacramento,06067,Sacramento Area,08,497,1839,27,1.25,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,50076,Murrieta city,Riverside,06065,Southern California,14,1097,2866,38.3,1.773148148,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,26000,Fremont city,Alameda,06001,Bay Area,01,1047,4128,25.4,1.175925926,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,03162,Atwater city,Merced,06047,San Joaquin Valley,10,99,853,11.6,0.537037037,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,73696,Spring Valley CDP,San Diego,06073,San Diego,09,547,1734,31.5,1.458333333,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,27000,Fresno city,Fresno,06019,San Joaquin Valley,10,2484,19860,12.5,0.5787037037,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,84144,West Carson CDP,Los Angeles,06037,Southern California,14,556,1590,35,1.62037037,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,21796,El Cerrito city,Contra Costa,06013,Bay Area,01,473,1401,33.8,1.564814815,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,84200,West Covina city,Los Angeles,06037,Southern California,14,654,2803,23.3,1.078703704,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2006-2010,3,AfricanAm,PL,11964,Castro Valley CDP,Alameda,06001,Bay Area,01,792,2440,32.5,1.50462963,Tue Jun 12 12:05:41 2018
